Lr: 9.884e-03 | Update: 1.700e-04 mean,2.724e-04 std | Epoch: [2][250/1594] | Time 3.851 (3.881) | Data 0.530 (0.537) | Loss 0.0217 (0.0282) | acc 0.651 (0.644) | IoU 0.634 (0.627) | [13 days, 23:14:40]
Lr: 9.884e-03 | Update: 1.285e-04 mean,2.021e-04 std | Epoch: [2][260/1594] | Time 3.906 (3.881) | Data 0.561 (0.537) | Loss 0.0300 (0.0283) | acc 0.652 (0.644) | IoU 0.635 (0.627) | [13 days, 23:14:18]
Lr: 9.883e-03 | Update: 2.751e-04 mean,4.838e-04 std | Epoch: [2][270/1594] | Time 3.907 (3.881) | Data 0.534 (0.537) | Loss 0.0286 (0.0282) | acc 0.652 (0.645) | IoU 0.635 (0.627) | [13 days, 23:13:46]
Lr: 9.882e-03 | Update: 2.334e-04 mean,3.917e-04 std | Epoch: [2][280/1594] | Time 3.910 (3.881) | Data 0.526 (0.537) | Loss 0.0232 (0.0281) | acc 0.653 (0.645) | IoU 0.636 (0.628) | [13 days, 23:13:22]
Lr: 9.882e-03 | Update: 2.040e-04 mean,3.016e-04 std | Epoch: [2][290/1594] | Time 3.855 (3.881) | Data 0.534 (0.537) | Loss 0.0307 (0.0281) | acc 0.654 (0.645) | IoU 0.637 (0.628) | [13 days, 23:12:28]
Lr: 9.881e-03 | Update: 1.126e-04 mean,1.760e-04 std | Epoch: [2][300/1594] | Time 3.846 (3.881) | Data 0.538 (0.537) | Loss 0.0254 (0.0281) | acc 0.654 (0.645) | IoU 0.637 (0.628) | [13 days, 23:11:44]
Lr: 9.881e-03 | Update: 1.321e-04 mean,2.321e-04 std | Epoch: [2][310/1594] | Time 3.863 (3.881) | Data 0.522 (0.537) | Loss 0.0264 (0.0280) | acc 0.655 (0.646) | IoU 0.638 (0.629) | [13 days, 23:10:55]
Lr: 9.880e-03 | Update: 4.723e-04 mean,7.402e-04 std | Epoch: [2][320/1594] | Time 3.913 (3.881) | Data 0.537 (0.537) | Loss 0.0315 (0.0279) | acc 0.655 (0.646) | IoU 0.638 (0.629) | [13 days, 23:10:02]
Lr: 9.879e-03 | Update: 2.232e-04 mean,3.434e-04 std | Epoch: [2][330/1594] | Time 3.917 (3.881) | Data 0.541 (0.537) | Loss 0.0377 (0.0279) | acc 0.656 (0.646) | IoU 0.639 (0.629) | [13 days, 23:09:44]
Lr: 9.879e-03 | Update: 3.270e-04 mean,4.820e-04 std | Epoch: [2][340/1594] | Time 3.880 (3.881) | Data 0.523 (0.537) | Loss 0.0293 (0.0280) | acc 0.656 (0.647) | IoU 0.639 (0.630) | [13 days, 23:09:18]
Lr: 9.878e-03 | Update: 2.578e-04 mean,3.832e-04 std | Epoch: [2][350/1594] | Time 3.859 (3.881) | Data 0.529 (0.537) | Loss 0.0285 (0.0280) | acc 0.657 (0.647) | IoU 0.640 (0.630) | [13 days, 23:08:30]
Lr: 9.877e-03 | Update: 2.978e-04 mean,4.897e-04 std | Epoch: [2][360/1594] | Time 3.888 (3.881) | Data 0.528 (0.537) | Loss 0.0285 (0.0280) | acc 0.658 (0.647) | IoU 0.640 (0.630) | [13 days, 23:08:43]
Lr: 9.877e-03 | Update: 1.527e-04 mean,2.376e-04 std | Epoch: [2][370/1594] | Time 3.862 (3.881) | Data 0.532 (0.537) | Loss 0.0268 (0.0280) | acc 0.658 (0.647) | IoU 0.641 (0.630) | [13 days, 23:08:01]
Lr: 9.876e-03 | Update: 1.712e-04 mean,2.842e-04 std | Epoch: [2][380/1594] | Time 3.921 (3.882) | Data 0.533 (0.537) | Loss 0.0263 (0.0280) | acc 0.659 (0.648) | IoU 0.642 (0.631) | [13 days, 23:08:20]
Lr: 9.876e-03 | Update: 2.355e-04 mean,3.689e-04 std | Epoch: [2][390/1594] | Time 3.936 (3.882) | Data 0.527 (0.537) | Loss 0.0365 (0.0280) | acc 0.659 (0.648) | IoU 0.642 (0.631) | [13 days, 23:08:18]
Lr: 9.875e-03 | Update: 4.137e-04 mean,6.326e-04 std | Epoch: [2][400/1594] | Time 3.785 (3.882) | Data 0.533 (0.537) | Loss 0.0317 (0.0280) | acc 0.660 (0.648) | IoU 0.643 (0.631) | [13 days, 23:08:52]
Lr: 9.874e-03 | Update: 1.694e-04 mean,2.948e-04 std | Epoch: [2][410/1594] | Time 3.873 (3.882) | Data 0.535 (0.537) | Loss 0.0294 (0.0280) | acc 0.660 (0.649) | IoU 0.643 (0.632) | [13 days, 23:08:47]
Lr: 9.874e-03 | Update: 1.490e-04 mean,2.613e-04 std | Epoch: [2][420/1594] | Time 3.963 (3.883) | Data 0.542 (0.537) | Loss 0.0258 (0.0280) | acc 0.661 (0.649) | IoU 0.644 (0.632) | [13 days, 23:09:04]
Lr: 9.873e-03 | Update: 2.133e-04 mean,4.131e-04 std | Epoch: [2][430/1594] | Time 3.866 (3.883) | Data 0.524 (0.537) | Loss 0.0278 (0.0279) | acc 0.661 (0.649) | IoU 0.644 (0.632) | [13 days, 23:08:46]
Lr: 9.873e-03 | Update: 1.819e-04 mean,2.755e-04 std | Epoch: [2][440/1594] | Time 3.924 (3.883) | Data 0.546 (0.537) | Loss 0.0329 (0.0279) | acc 0.662 (0.649) | IoU 0.645 (0.632) | [13 days, 23:08:32]
Lr: 9.872e-03 | Update: 1.200e-04 mean,1.830e-04 std | Epoch: [2][450/1594] | Time 3.935 (3.883) | Data 0.528 (0.537) | Loss 0.0307 (0.0280) | acc 0.662 (0.650) | IoU 0.645 (0.633) | [13 days, 23:07:59]
Lr: 9.871e-03 | Update: 2.345e-04 mean,3.649e-04 std | Epoch: [2][460/1594] | Time 3.860 (3.883) | Data 0.521 (0.537) | Loss 0.0275 (0.0279) | acc 0.663 (0.650) | IoU 0.646 (0.633) | [13 days, 23:07:15]
Lr: 9.871e-03 | Update: 1.788e-04 mean,2.604e-04 std | Epoch: [2][470/1594] | Time 3.907 (3.883) | Data 0.549 (0.537) | Loss 0.0368 (0.0279) | acc 0.663 (0.650) | IoU 0.646 (0.633) | [13 days, 23:07:04]
Lr: 9.870e-03 | Update: 2.156e-04 mean,3.644e-04 std | Epoch: [2][480/1594] | Time 3.914 (3.883) | Data 0.532 (0.537) | Loss 0.0274 (0.0279) | acc 0.664 (0.651) | IoU 0.647 (0.634) | [13 days, 23:06:15]
Lr: 9.869e-03 | Update: 3.591e-04 mean,5.788e-04 std | Epoch: [2][490/1594] | Time 3.913 (3.883) | Data 0.520 (0.537) | Loss 0.0409 (0.0279) | acc 0.664 (0.651) | IoU 0.648 (0.634) | [13 days, 23:05:22]
Lr: 9.869e-03 | Update: 1.896e-04 mean,3.014e-04 std | Epoch: [2][500/1594] | Time 3.681 (3.883) | Data 0.543 (0.537) | Loss 0.0302 (0.0279) | acc 0.665 (0.651) | IoU 0.648 (0.634) | [13 days, 23:03:58]
Lr: 9.868e-03 | Update: 2.009e-04 mean,3.372e-04 std | Epoch: [2][510/1594] | Time 3.881 (3.883) | Data 0.533 (0.537) | Loss 0.0247 (0.0279) | acc 0.665 (0.651) | IoU 0.649 (0.634) | [13 days, 23:03:39]
Lr: 9.868e-03 | Update: 1.491e-04 mean,2.479e-04 std | Epoch: [2][520/1594] | Time 3.721 (3.883) | Data 0.527 (0.537) | Loss 0.0226 (0.0278) | acc 0.666 (0.652) | IoU 0.649 (0.635) | [13 days, 23:02:34]
Lr: 9.867e-03 | Update: 4.831e-04 mean,8.201e-04 std | Epoch: [2][530/1594] | Time 3.888 (3.883) | Data 0.519 (0.537) | Loss 0.0410 (0.0278) | acc 0.666 (0.652) | IoU 0.650 (0.635) | [13 days, 23:01:55]
Lr: 9.866e-03 | Update: 3.456e-04 mean,5.413e-04 std | Epoch: [2][540/1594] | Time 3.861 (3.883) | Data 0.523 (0.537) | Loss 0.0265 (0.0278) | acc 0.667 (0.652) | IoU 0.650 (0.635) | [13 days, 23:02:11]
Lr: 9.866e-03 | Update: 1.404e-04 mean,2.332e-04 std | Epoch: [2][550/1594] | Time 3.897 (3.883) | Data 0.505 (0.537) | Loss 0.0293 (0.0277) | acc 0.667 (0.652) | IoU 0.651 (0.635) | [13 days, 23:01:07]
Lr: 9.865e-03 | Update: 1.286e-04 mean,1.980e-04 std | Epoch: [2][560/1594] | Time 3.970 (3.883) | Data 0.527 (0.537) | Loss 0.0220 (0.0277) | acc 0.668 (0.653) | IoU 0.651 (0.636) | [13 days, 23:00:26]
Lr: 9.864e-03 | Update: 1.710e-04 mean,2.502e-04 std | Epoch: [2][570/1594] | Time 3.872 (3.883) | Data 0.513 (0.537) | Loss 0.0220 (0.0277) | acc 0.668 (0.653) | IoU 0.652 (0.636) | [13 days, 22:59:41]
Lr: 9.864e-03 | Update: 1.260e-04 mean,1.927e-04 std | Epoch: [2][580/1594] | Time 3.954 (3.883) | Data 0.593 (0.537) | Loss 0.0213 (0.0276) | acc 0.669 (0.653) | IoU 0.652 (0.636) | [13 days, 22:58:51]
Lr: 9.863e-03 | Update: 5.751e-04 mean,8.938e-04 std | Epoch: [2][590/1594] | Time 4.036 (3.883) | Data 0.581 (0.537) | Loss 0.0435 (0.0276) | acc 0.670 (0.654) | IoU 0.653 (0.637) | [13 days, 22:58:53]
Lr: 9.863e-03 | Update: 1.603e-04 mean,2.539e-04 std | Epoch: [2][600/1594] | Time 3.863 (3.883) | Data 0.535 (0.537) | Loss 0.0254 (0.0276) | acc 0.670 (0.654) | IoU 0.653 (0.637) | [13 days, 22:58:07]
Lr: 9.862e-03 | Update: 4.640e-04 mean,6.988e-04 std | Epoch: [2][610/1594] | Time 3.900 (3.883) | Data 0.536 (0.537) | Loss 0.0341 (0.0276) | acc 0.671 (0.654) | IoU 0.654 (0.637) | [13 days, 22:57:30]
Lr: 9.861e-03 | Update: 1.471e-04 mean,2.123e-04 std | Epoch: [2][620/1594] | Time 3.805 (3.883) | Data 0.526 (0.537) | Loss 0.0261 (0.0275) | acc 0.671 (0.654) | IoU 0.654 (0.637) | [13 days, 22:56:51]
Lr: 9.861e-03 | Update: 1.441e-04 mean,2.402e-04 std | Epoch: [2][630/1594] | Time 3.975 (3.883) | Data 0.537 (0.537) | Loss 0.0288 (0.0275) | acc 0.672 (0.655) | IoU 0.655 (0.638) | [13 days, 22:56:42]
Lr: 9.860e-03 | Update: 1.442e-04 mean,2.301e-04 std | Epoch: [2][640/1594] | Time 3.942 (3.883) | Data 0.538 (0.537) | Loss 0.0290 (0.0275) | acc 0.672 (0.655) | IoU 0.655 (0.638) | [13 days, 22:56:27]
Lr: 9.859e-03 | Update: 1.315e-04 mean,2.147e-04 std | Epoch: [2][650/1594] | Time 4.057 (3.884) | Data 0.547 (0.537) | Loss 0.0241 (0.0275) | acc 0.673 (0.655) | IoU 0.656 (0.638) | [13 days, 22:56:04]
Lr: 9.859e-03 | Update: 1.122e-04 mean,1.759e-04 std | Epoch: [2][660/1594] | Time 3.870 (3.884) | Data 0.554 (0.537) | Loss 0.0223 (0.0274) | acc 0.673 (0.655) | IoU 0.656 (0.638) | [13 days, 22:55:22]
Lr: 9.858e-03 | Update: 1.979e-04 mean,3.225e-04 std | Epoch: [2][670/1594] | Time 3.866 (3.883) | Data 0.526 (0.537) | Loss 0.0293 (0.0274) | acc 0.674 (0.656) | IoU 0.657 (0.639) | [13 days, 22:54:27]
Lr: 9.858e-03 | Update: 1.465e-04 mean,2.327e-04 std | Epoch: [2][680/1594] | Time 4.013 (3.884) | Data 0.547 (0.537) | Loss 0.0292 (0.0274) | acc 0.674 (0.656) | IoU 0.657 (0.639) | [13 days, 22:53:46]
Lr: 9.857e-03 | Update: 1.302e-04 mean,2.170e-04 std | Epoch: [2][690/1594] | Time 3.746 (3.884) | Data 0.534 (0.537) | Loss 0.0295 (0.0275) | acc 0.675 (0.656) | IoU 0.658 (0.639) | [13 days, 22:53:22]
Lr: 9.856e-03 | Update: 1.149e-04 mean,1.802e-04 std | Epoch: [2][700/1594] | Time 3.988 (3.884) | Data 0.536 (0.537) | Loss 0.0238 (0.0274) | acc 0.675 (0.657) | IoU 0.658 (0.640) | [13 days, 22:52:36]
Lr: 9.856e-03 | Update: 1.296e-04 mean,2.157e-04 std | Epoch: [2][710/1594] | Time 3.972 (3.884) | Data 0.531 (0.537) | Loss 0.0274 (0.0274) | acc 0.676 (0.657) | IoU 0.659 (0.640) | [13 days, 22:52:21]
Lr: 9.855e-03 | Update: 1.621e-04 mean,2.444e-04 std | Epoch: [2][720/1594] | Time 3.923 (3.884) | Data 0.549 (0.537) | Loss 0.0249 (0.0273) | acc 0.676 (0.657) | IoU 0.659 (0.640) | [13 days, 22:52:44]
Lr: 9.854e-03 | Update: 1.227e-04 mean,2.055e-04 std | Epoch: [2][730/1594] | Time 3.851 (3.884) | Data 0.529 (0.537) | Loss 0.0267 (0.0273) | acc 0.676 (0.657) | IoU 0.660 (0.640) | [13 days, 22:52:09]
Lr: 9.854e-03 | Update: 2.955e-04 mean,5.450e-04 std | Epoch: [2][740/1594] | Time 4.097 (3.884) | Data 0.536 (0.537) | Loss 0.0346 (0.0273) | acc 0.677 (0.658) | IoU 0.660 (0.641) | [13 days, 22:50:48]
Lr: 9.853e-03 | Update: 3.820e-04 mean,6.173e-04 std | Epoch: [2][750/1594] | Time 3.806 (3.884) | Data 0.523 (0.537) | Loss 0.0277 (0.0273) | acc 0.677 (0.658) | IoU 0.661 (0.641) | [13 days, 22:49:27]
Lr: 9.853e-03 | Update: 2.336e-04 mean,3.530e-04 std | Epoch: [2][760/1594] | Time 3.737 (3.884) | Data 0.549 (0.537) | Loss 0.0339 (0.0273) | acc 0.678 (0.658) | IoU 0.661 (0.641) | [13 days, 22:48:39]
Lr: 9.852e-03 | Update: 3.137e-04 mean,4.763e-04 std | Epoch: [2][770/1594] | Time 3.878 (3.884) | Data 0.537 (0.537) | Loss 0.0301 (0.0273) | acc 0.678 (0.658) | IoU 0.661 (0.641) | [13 days, 22:47:46]
Lr: 9.851e-03 | Update: 1.329e-04 mean,2.045e-04 std | Epoch: [2][780/1594] | Time 3.852 (3.884) | Data 0.524 (0.537) | Loss 0.0263 (0.0273) | acc 0.679 (0.659) | IoU 0.662 (0.642) | [13 days, 22:47:26]
Lr: 9.851e-03 | Update: 1.275e-04 mean,2.165e-04 std | Epoch: [2][790/1594] | Time 3.862 (3.884) | Data 0.525 (0.537) | Loss 0.0229 (0.0273) | acc 0.679 (0.659) | IoU 0.662 (0.642) | [13 days, 22:46:44]
Lr: 9.850e-03 | Update: 4.007e-04 mean,6.799e-04 std | Epoch: [2][800/1594] | Time 4.286 (3.884) | Data 0.533 (0.537) | Loss 0.0288 (0.0273) | acc 0.680 (0.659) | IoU 0.663 (0.642) | [13 days, 22:46:26]
Lr: 9.850e-03 | Update: 1.840e-04 mean,2.535e-04 std | Epoch: [2][810/1594] | Time 3.952 (3.884) | Data 0.553 (0.537) | Loss 0.0309 (0.0273) | acc 0.680 (0.659) | IoU 0.663 (0.642) | [13 days, 22:46:07]
Lr: 9.849e-03 | Update: 1.543e-04 mean,2.205e-04 std | Epoch: [2][820/1594] | Time 3.890 (3.884) | Data 0.542 (0.537) | Loss 0.0275 (0.0273) | acc 0.681 (0.660) | IoU 0.664 (0.643) | [13 days, 22:45:12]
Lr: 9.848e-03 | Update: 1.303e-04 mean,2.014e-04 std | Epoch: [2][830/1594] | Time 3.911 (3.884) | Data 0.535 (0.537) | Loss 0.0277 (0.0273) | acc 0.681 (0.660) | IoU 0.664 (0.643) | [13 days, 22:44:54]
Lr: 9.848e-03 | Update: 1.954e-04 mean,3.254e-04 std | Epoch: [2][840/1594] | Time 3.902 (3.884) | Data 0.543 (0.537) | Loss 0.0276 (0.0273) | acc 0.681 (0.660) | IoU 0.665 (0.643) | [13 days, 22:44:23]
Lr: 9.847e-03 | Update: 4.101e-04 mean,7.151e-04 std | Epoch: [2][850/1594] | Time 3.911 (3.884) | Data 0.563 (0.537) | Loss 0.0260 (0.0272) | acc 0.682 (0.660) | IoU 0.665 (0.643) | [13 days, 22:43:57]
Lr: 9.846e-03 | Update: 2.297e-04 mean,3.321e-04 std | Epoch: [2][860/1594] | Time 3.904 (3.884) | Data 0.531 (0.537) | Loss 0.0262 (0.0272) | acc 0.682 (0.661) | IoU 0.666 (0.644) | [13 days, 22:43:11]
Lr: 9.846e-03 | Update: 1.712e-04 mean,2.602e-04 std | Epoch: [2][870/1594] | Time 3.859 (3.884) | Data 0.531 (0.537) | Loss 0.0268 (0.0272) | acc 0.683 (0.661) | IoU 0.666 (0.644) | [13 days, 22:42:21]
Lr: 9.845e-03 | Update: 1.157e-04 mean,1.837e-04 std | Epoch: [2][880/1594] | Time 4.045 (3.884) | Data 0.528 (0.537) | Loss 0.0200 (0.0272) | acc 0.683 (0.661) | IoU 0.667 (0.644) | [13 days, 22:41:42]
Lr: 9.845e-03 | Update: 3.129e-04 mean,4.572e-04 std | Epoch: [2][890/1594] | Time 3.889 (3.884) | Data 0.540 (0.537) | Loss 0.0306 (0.0272) | acc 0.684 (0.661) | IoU 0.667 (0.644) | [13 days, 22:40:49]
Lr: 9.844e-03 | Update: 1.805e-04 mean,2.881e-04 std | Epoch: [2][900/1594] | Time 3.872 (3.884) | Data 0.529 (0.537) | Loss 0.0220 (0.0272) | acc 0.684 (0.662) | IoU 0.667 (0.645) | [13 days, 22:40:25]
Lr: 9.843e-03 | Update: 1.261e-04 mean,2.027e-04 std | Epoch: [2][910/1594] | Time 3.869 (3.884) | Data 0.540 (0.537) | Loss 0.0240 (0.0271) | acc 0.685 (0.662) | IoU 0.668 (0.645) | [13 days, 22:39:36]
Lr: 9.843e-03 | Update: 1.511e-04 mean,2.383e-04 std | Epoch: [2][920/1594] | Time 3.857 (3.884) | Data 0.527 (0.537) | Loss 0.0205 (0.0271) | acc 0.685 (0.662) | IoU 0.668 (0.645) | [13 days, 22:39:27]
Lr: 9.842e-03 | Update: 1.010e-04 mean,1.467e-04 std | Epoch: [2][930/1594] | Time 3.900 (3.884) | Data 0.539 (0.537) | Loss 0.0198 (0.0271) | acc 0.686 (0.662) | IoU 0.669 (0.645) | [13 days, 22:38:34]
Lr: 9.841e-03 | Update: 2.090e-04 mean,2.879e-04 std | Epoch: [2][940/1594] | Time 3.740 (3.884) | Data 0.535 (0.537) | Loss 0.0294 (0.0271) | acc 0.686 (0.663) | IoU 0.669 (0.646) | [13 days, 22:37:36]
Lr: 9.841e-03 | Update: 1.803e-04 mean,2.738e-04 std | Epoch: [2][950/1594] | Time 3.927 (3.884) | Data 0.540 (0.537) | Loss 0.0253 (0.0271) | acc 0.686 (0.663) | IoU 0.670 (0.646) | [13 days, 22:36:33]
Lr: 9.840e-03 | Update: 2.666e-04 mean,4.423e-04 std | Epoch: [2][960/1594] | Time 3.880 (3.884) | Data 0.523 (0.537) | Loss 0.0260 (0.0271) | acc 0.687 (0.663) | IoU 0.670 (0.646) | [13 days, 22:35:34]
Lr: 9.840e-03 | Update: 2.033e-04 mean,3.488e-04 std | Epoch: [2][970/1594] | Time 3.831 (3.884) | Data 0.524 (0.537) | Loss 0.0283 (0.0271) | acc 0.687 (0.663) | IoU 0.671 (0.646) | [13 days, 22:34:58]
Lr: 9.839e-03 | Update: 1.193e-04 mean,1.810e-04 std | Epoch: [2][980/1594] | Time 3.869 (3.884) | Data 0.520 (0.537) | Loss 0.0285 (0.0271) | acc 0.688 (0.664) | IoU 0.671 (0.647) | [13 days, 22:34:11]
Lr: 9.838e-03 | Update: 1.922e-04 mean,2.847e-04 std | Epoch: [2][990/1594] | Time 3.908 (3.884) | Data 0.526 (0.536) | Loss 0.0282 (0.0271) | acc 0.688 (0.664) | IoU 0.671 (0.647) | [13 days, 22:33:31]
Lr: 9.838e-03 | Update: 1.708e-04 mean,2.639e-04 std | Epoch: [2][1000/1594] | Time 3.875 (3.884) | Data 0.530 (0.536) | Loss 0.0337 (0.0271) | acc 0.689 (0.664) | IoU 0.672 (0.647) | [13 days, 22:33:13]
Lr: 9.837e-03 | Update: 1.288e-04 mean,1.896e-04 std | Epoch: [2][1010/1594] | Time 3.836 (3.884) | Data 0.535 (0.536) | Loss 0.0244 (0.0271) | acc 0.689 (0.664) | IoU 0.672 (0.647) | [13 days, 22:32:05]
Lr: 9.836e-03 | Update: 1.873e-04 mean,2.752e-04 std | Epoch: [2][1020/1594] | Time 3.967 (3.884) | Data 0.531 (0.536) | Loss 0.0258 (0.0271) | acc 0.690 (0.665) | IoU 0.673 (0.648) | [13 days, 22:31:13]
Lr: 9.836e-03 | Update: 1.182e-04 mean,1.915e-04 std | Epoch: [2][1030/1594] | Time 3.811 (3.884) | Data 0.528 (0.536) | Loss 0.0204 (0.0271) | acc 0.690 (0.665) | IoU 0.673 (0.648) | [13 days, 22:30:36]
Lr: 9.835e-03 | Update: 2.296e-04 mean,3.933e-04 std | Epoch: [2][1040/1594] | Time 3.799 (3.884) | Data 0.521 (0.536) | Loss 0.0240 (0.0271) | acc 0.690 (0.665) | IoU 0.674 (0.648) | [13 days, 22:29:37]
Lr: 9.835e-03 | Update: 4.429e-04 mean,7.428e-04 std | Epoch: [2][1050/1594] | Time 3.844 (3.884) | Data 0.542 (0.536) | Loss 0.0322 (0.0271) | acc 0.691 (0.665) | IoU 0.674 (0.648) | [13 days, 22:28:38]
Lr: 9.834e-03 | Update: 1.103e-04 mean,1.707e-04 std | Epoch: [2][1060/1594] | Time 3.863 (3.884) | Data 0.540 (0.536) | Loss 0.0250 (0.0271) | acc 0.691 (0.666) | IoU 0.675 (0.649) | [13 days, 22:27:47]
Lr: 9.833e-03 | Update: 1.980e-04 mean,2.981e-04 std | Epoch: [2][1070/1594] | Time 3.880 (3.884) | Data 0.526 (0.536) | Loss 0.0246 (0.0271) | acc 0.692 (0.666) | IoU 0.675 (0.649) | [13 days, 22:26:21]
Lr: 9.833e-03 | Update: 1.585e-04 mean,2.402e-04 std | Epoch: [2][1080/1594] | Time 3.817 (3.884) | Data 0.521 (0.536) | Loss 0.0223 (0.0270) | acc 0.692 (0.666) | IoU 0.676 (0.649) | [13 days, 22:25:04]
Lr: 9.832e-03 | Update: 1.111e-04 mean,1.782e-04 std | Epoch: [2][1090/1594] | Time 3.867 (3.884) | Data 0.528 (0.536) | Loss 0.0272 (0.0270) | acc 0.693 (0.666) | IoU 0.676 (0.649) | [13 days, 22:23:55]
Lr: 9.832e-03 | Update: 1.557e-04 mean,2.649e-04 std | Epoch: [2][1100/1594] | Time 3.980 (3.884) | Data 0.526 (0.536) | Loss 0.0253 (0.0270) | acc 0.693 (0.667) | IoU 0.676 (0.650) | [13 days, 22:23:04]
Lr: 9.831e-03 | Update: 1.428e-04 mean,2.153e-04 std | Epoch: [2][1110/1594] | Time 3.856 (3.884) | Data 0.538 (0.536) | Loss 0.0221 (0.0270) | acc 0.694 (0.667) | IoU 0.677 (0.650) | [13 days, 22:22:34]
Lr: 9.830e-03 | Update: 1.334e-04 mean,2.013e-04 std | Epoch: [2][1120/1594] | Time 3.816 (3.884) | Data 0.523 (0.536) | Loss 0.0221 (0.0270) | acc 0.694 (0.667) | IoU 0.677 (0.650) | [13 days, 22:21:21]
Lr: 9.830e-03 | Update: 1.535e-04 mean,2.217e-04 std | Epoch: [2][1130/1594] | Time 3.687 (3.884) | Data 0.529 (0.536) | Loss 0.0269 (0.0270) | acc 0.694 (0.667) | IoU 0.678 (0.650) | [13 days, 22:20:11]
Lr: 9.829e-03 | Update: 1.023e-04 mean,1.609e-04 std | Epoch: [2][1140/1594] | Time 3.703 (3.884) | Data 0.525 (0.536) | Loss 0.0198 (0.0269) | acc 0.695 (0.668) | IoU 0.678 (0.651) | [13 days, 22:18:39]
Lr: 9.828e-03 | Update: 1.242e-04 mean,2.100e-04 std | Epoch: [2][1150/1594] | Time 3.824 (3.883) | Data 0.545 (0.536) | Loss 0.0225 (0.0269) | acc 0.695 (0.668) | IoU 0.679 (0.651) | [13 days, 22:17:25]
Lr: 9.828e-03 | Update: 2.010e-04 mean,3.084e-04 std | Epoch: [2][1160/1594] | Time 3.980 (3.883) | Data 0.541 (0.536) | Loss 0.0269 (0.0269) | acc 0.696 (0.668) | IoU 0.679 (0.651) | [13 days, 22:16:22]
Lr: 9.827e-03 | Update: 1.089e-04 mean,1.760e-04 std | Epoch: [2][1170/1594] | Time 3.903 (3.883) | Data 0.544 (0.536) | Loss 0.0258 (0.0269) | acc 0.696 (0.668) | IoU 0.679 (0.651) | [13 days, 22:15:26]
Lr: 9.827e-03 | Update: 1.556e-04 mean,2.566e-04 std | Epoch: [2][1180/1594] | Time 3.840 (3.883) | Data 0.528 (0.536) | Loss 0.0234 (0.0269) | acc 0.696 (0.668) | IoU 0.680 (0.652) | [13 days, 22:14:43]
Lr: 9.826e-03 | Update: 1.437e-04 mean,2.103e-04 std | Epoch: [2][1190/1594] | Time 3.862 (3.883) | Data 0.520 (0.536) | Loss 0.0226 (0.0269) | acc 0.697 (0.669) | IoU 0.680 (0.652) | [13 days, 22:14:00]
Lr: 9.825e-03 | Update: 1.780e-04 mean,2.647e-04 std | Epoch: [2][1200/1594] | Time 3.918 (3.883) | Data 0.520 (0.536) | Loss 0.0245 (0.0269) | acc 0.697 (0.669) | IoU 0.681 (0.652) | [13 days, 22:13:05]
Lr: 9.825e-03 | Update: 1.003e-04 mean,1.605e-04 std | Epoch: [2][1210/1594] | Time 3.881 (3.883) | Data 0.513 (0.536) | Loss 0.0218 (0.0269) | acc 0.698 (0.669) | IoU 0.681 (0.652) | [13 days, 22:12:12]
Lr: 9.824e-03 | Update: 1.533e-04 mean,2.525e-04 std | Epoch: [2][1220/1594] | Time 3.993 (3.883) | Data 0.525 (0.536) | Loss 0.0280 (0.0269) | acc 0.698 (0.669) | IoU 0.682 (0.653) | [13 days, 22:11:21]
Lr: 9.823e-03 | Update: 1.649e-04 mean,2.667e-04 std | Epoch: [2][1230/1594] | Time 3.949 (3.883) | Data 0.530 (0.536) | Loss 0.0247 (0.0269) | acc 0.698 (0.670) | IoU 0.682 (0.653) | [13 days, 22:10:28]
Lr: 9.823e-03 | Update: 1.036e-04 mean,1.657e-04 std | Epoch: [2][1240/1594] | Time 3.778 (3.883) | Data 0.523 (0.536) | Loss 0.0204 (0.0268) | acc 0.699 (0.670) | IoU 0.682 (0.653) | [13 days, 22:09:29]
Lr: 9.822e-03 | Update: 1.190e-04 mean,2.035e-04 std | Epoch: [2][1250/1594] | Time 3.715 (3.883) | Data 0.531 (0.536) | Loss 0.0219 (0.0268) | acc 0.699 (0.670) | IoU 0.683 (0.653) | [13 days, 22:07:57]
Lr: 9.822e-03 | Update: 2.260e-04 mean,3.358e-04 std | Epoch: [2][1260/1594] | Time 3.791 (3.883) | Data 0.515 (0.536) | Loss 0.0279 (0.0268) | acc 0.700 (0.670) | IoU 0.683 (0.653) | [13 days, 22:06:43]
Lr: 9.821e-03 | Update: 1.579e-04 mean,2.591e-04 std | Epoch: [2][1270/1594] | Time 3.847 (3.883) | Data 0.527 (0.536) | Loss 0.0269 (0.0268) | acc 0.700 (0.671) | IoU 0.684 (0.654) | [13 days, 22:05:51]
Lr: 9.820e-03 | Update: 1.644e-04 mean,2.585e-04 std | Epoch: [2][1280/1594] | Time 3.837 (3.883) | Data 0.526 (0.536) | Loss 0.0229 (0.0268) | acc 0.700 (0.671) | IoU 0.684 (0.654) | [13 days, 22:04:52]
Lr: 9.820e-03 | Update: 2.181e-04 mean,3.328e-04 std | Epoch: [2][1290/1594] | Time 4.133 (3.883) | Data 0.566 (0.536) | Loss 0.0380 (0.0268) | acc 0.701 (0.671) | IoU 0.684 (0.654) | [13 days, 22:04:08]
